event_start_date;event_end_date;event_id;event_type;event_status;tech_id;tech_last_name;tech_first_name;tech_mail;tech_phone;customer_id;customer_last_name;customer_first_name;customer_mail;customer_phone;customer_country;customer_city;customer_postcode;customer_street;description;teammates_number;event_req
05/03/2022 07:03;05/03/2022 08:00;10070;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10070;Germann;Ginnie;Ginnie.Germann@customer.com;0679231239;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
21/11/2022 03:11;21/11/2022 04:10;10071;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10071;Jalbert;Phedra;Phedra.Jalbert@customer.com;0628211885;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
18/10/2022 08:10;18/10/2022 09:10;10072;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10072;Ezar;Rosaline;Rosaline.Ezar@customer.com;0639164840;France;Bordeaux;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
17/11/2022 14:11;17/11/2022 15:10;10073;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10073;Land;Latisha;Latisha.Land@customer.com;0773353706;France;Lannion;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
31/07/2022 23:07;01/08/2022 00:05;10074;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10074;Munn;Marinna;Marinna.Munn@customer.com;0616842570;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
07/07/2022 06:07;07/07/2022 07:05;10075;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10075;Weitman;Cam;Cam.Weitman@customer.com;0698898255;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
22/05/2022 12:05;22/05/2022 13:05;10076;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10076;Kazimir;Chandra;Chandra.Kazimir@customer.com;0677362593;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
24/05/2022 02:05;24/05/2022 03:05;10077;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10077;Toni;Ann-Marie;Ann-Marie.Toni@customer.com;0606297921;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
02/08/2022 15:08;02/08/2022 16:05;10078;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10078;Bury;Lynea;Lynea.Bury@customer.com;0638369160;France;Rennes;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
28/12/2022 22:12;28/12/2022 23:10;10079;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10079;Delacourt;Kassey;Kassey.Delacourt@customer.com;0766186972;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
11/08/2022 08:08;11/08/2022 09:05;10080;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10080;Junie;Viki;Viki.Junie@customer.com;0636673495;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
13/12/2022 17:12;13/12/2022 18:10;10081;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10081;Codding;Elena;Elena.Codding@customer.com;0618060268;France;Grenoble;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
17/09/2022 23:09;18/09/2022 00:05;10082;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10082;Goth;Marleah;Marleah.Goth@customer.com;0693983348;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
02/11/2022 15:11;02/11/2022 16:10;10083;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10083;Sheedy;Madalyn;Madalyn.Sheedy@customer.com;0709237469;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
07/04/2022 13:04;07/04/2022 14:00;10084;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10084;Nester;Cyndie;Cyndie.Nester@customer.com;0609278212;France;Lyon;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
25/12/2021 20:12;25/12/2021 21:10;10085;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10085;Donell;Noelle;Noelle.Donell@customer.com;0753054608;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
02/01/2022 18:01;02/01/2022 19:00;10086;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10086;Deegan;Christy;Christy.Deegan@customer.com;0739019004;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
03/11/2021 06:11;03/11/2021 07:10;10087;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10087;Mozelle;Marita;Marita.Mozelle@customer.com;0783787044;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
12/03/2022 03:03;12/03/2022 04:00;10088;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10088;Kathie;Fanchon;Fanchon.Kathie@customer.com;0760302535;France;Rennes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
28/08/2022 00:08;28/08/2022 01:05;10089;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10089;Iaverne;Cristabel;Cristabel.Iaverne@customer.com;0690233352;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
14/12/2022 03:12;14/12/2022 04:10;10090;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10090;Iiette;Micheline;Micheline.Iiette@customer.com;0670693110;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
30/11/2021 02:11;30/11/2021 03:10;10091;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10091;Suk;Camile;Camile.Suk@customer.com;0638022396;France;Lannion;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
07/06/2022 04:06;07/06/2022 05:05;10092;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10092;Rhu;Lonnie;Lonnie.Rhu@customer.com;0769360576;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
05/01/2022 21:01;05/01/2022 22:00;10093;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10093;O'Neill;Ilse;Ilse.O'Neill@customer.com;0713191187;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
30/01/2022 18:01;30/01/2022 19:00;10094;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10094;Klemperer;Amelia;Amelia.Klemperer@customer.com;0686725367;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
27/07/2022 05:07;27/07/2022 06:05;10095;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10095;Celestine;Marcy;Marcy.Celestine@customer.com;0799362360;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
08/04/2022 10:04;08/04/2022 11:00;10096;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10096;Colyer;Ruthe;Ruthe.Colyer@customer.com;0681447699;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
22/10/2022 21:10;22/10/2022 22:10;10097;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10097;Cullin;Perry;Perry.Cullin@customer.com;0627242996;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
18/12/2022 16:12;18/12/2022 17:10;10098;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10098;Lanita;Carol-Jean;Carol-Jean.Lanita@customer.com;0748803522;France;Lannion;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
23/01/2022 07:01;23/01/2022 08:00;10099;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10099;Ortrude;Coral;Coral.Ortrude@customer.com;0624680401;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
25/05/2022 12:05;25/05/2022 13:05;10100;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10100;Hoban;Clementine;Clementine.Hoban@customer.com;0600100443;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
18/12/2022 10:12;18/12/2022 11:10;10101;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10101;Douglass;Karolina;Karolina.Douglass@customer.com;0680597110;France;Brest;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
02/09/2022 03:09;02/09/2022 04:05;10102;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10102;August;Neila;Neila.August@customer.com;0694562078;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
07/07/2022 04:07;07/07/2022 05:05;10103;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10103;Strephon;Nyssa;Nyssa.Strephon@customer.com;0701726683;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
12/02/2022 12:02;12/02/2022 13:00;10104;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10104;Phaidra;Brana;Brana.Phaidra@customer.com;0753971939;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
20/12/2021 21:12;20/12/2021 22:10;10105;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10105;Screens;Blondelle;Blondelle.Screens@customer.com;0622243873;France;Lannion;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
02/02/2022 03:02;02/02/2022 04:00;10106;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10106;Yoko;Corene;Corene.Yoko@customer.com;0766730100;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
05/09/2022 17:09;05/09/2022 18:05;10107;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10107;Duwalt;Fredericka;Fredericka.Duwalt@customer.com;0606577517;France;Toulouse;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
07/10/2022 04:10;07/10/2022 05:10;10108;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10108;Mullane;Bobinette;Bobinette.Mullane@customer.com;0744043169;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
07/02/2022 15:02;07/02/2022 16:00;10109;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10109;Linehan;Ivett;Ivett.Linehan@customer.com;0652758316;France;Brest;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
19/03/2022 23:03;20/03/2022 00:00;10110;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10110;Fiann;Fayre;Fayre.Fiann@customer.com;0700489825;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
22/10/2022 14:10;22/10/2022 15:10;10111;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10111;Scammon;Frances;Frances.Scammon@customer.com;0736822123;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
05/01/2022 08:01;05/01/2022 09:00;10112;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10112;Jethro;Edyth;Edyth.Jethro@customer.com;0706064099;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
12/04/2022 09:04;12/04/2022 10:00;10113;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10113;Gaynor;Nataline;Nataline.Gaynor@customer.com;0728113317;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
04/11/2021 20:11;04/11/2021 21:10;10114;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10114;Erminia;Kaia;Kaia.Erminia@customer.com;0660371841;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
08/06/2022 21:06;08/06/2022 22:05;10115;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10115;Hirsch;Gertrud;Gertrud.Hirsch@customer.com;0637779132;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
26/01/2022 05:01;26/01/2022 06:00;10116;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10116;Ochs;Myrtice;Myrtice.Ochs@customer.com;0628112942;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
22/09/2022 18:09;22/09/2022 19:05;10117;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10117;Raychel;Stephanie;Stephanie.Raychel@customer.com;0770703617;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
29/08/2022 23:08;30/08/2022 00:05;10118;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10118;Jarib;Gloria;Gloria.Jarib@customer.com;0735022504;France;Nantes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
04/10/2022 18:10;04/10/2022 19:10;10119;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10119;Adrienne;Nicoli;Nicoli.Adrienne@customer.com;0783372824;France;Rennes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
21/01/2022 15:01;21/01/2022 16:00;10120;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10120;Papageno;Petronia;Petronia.Papageno@customer.com;0784774297;France;Rennes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
05/12/2022 14:12;05/12/2022 15:10;10121;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10121;Saree;Lacie;Lacie.Saree@customer.com;0647081939;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
22/07/2022 17:07;22/07/2022 18:05;10122;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10122;Edmund;Gloria;Gloria.Edmund@customer.com;0737138321;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
27/12/2022 00:12;27/12/2022 01:10;10123;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10123;Nickola;Quintina;Quintina.Nickola@customer.com;0679501895;France;Bordeaux;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
25/10/2021 00:10;25/10/2021 01:10;10124;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10124;Brotherson;Alleen;Alleen.Brotherson@customer.com;0600011254;France;Grenoble;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
09/06/2022 15:06;09/06/2022 16:05;10125;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10125;Concha;Livvyy;Livvyy.Concha@customer.com;0662331110;France;Toulouse;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
26/03/2022 23:03;27/03/2022 00:00;10126;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10126;Bury;Roseline;Roseline.Bury@customer.com;0760448823;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
30/05/2022 09:05;30/05/2022 10:05;10127;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10127;O'Rourke;Alexine;Alexine.O'Rourke@customer.com;0624355236;France;Paris;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
26/12/2021 14:12;26/12/2021 15:10;10128;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10128;Desai;Gertrud;Gertrud.Desai@customer.com;0777780695;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
12/02/2022 04:02;12/02/2022 05:00;10129;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10129;Screens;Louella;Louella.Screens@customer.com;0735259857;France;Brest;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
17/10/2021 09:10;17/10/2021 10:10;10130;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10130;Rosette;Magdalena;Magdalena.Rosette@customer.com;0616944324;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
09/01/2022 14:01;09/01/2022 15:00;10131;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10131;Presber;Phedra;Phedra.Presber@customer.com;0774803588;France;Grenoble;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
21/01/2022 23:01;22/01/2022 00:00;10132;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10132;Sperling;Zsa Zsa;Zsa Zsa.Sperling@customer.com;0713711872;France;Rennes;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
23/03/2022 09:03;23/03/2022 10:00;10133;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10133;Erlandson;Frieda;Frieda.Erlandson@customer.com;0638679624;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
07/08/2022 13:08;07/08/2022 14:05;10134;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10134;Carri;Ricky;Ricky.Carri@customer.com;0696404544;France;Rennes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
18/08/2022 12:08;18/08/2022 13:05;10135;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10135;Bates;Madeleine;Madeleine.Bates@customer.com;0794720704;France;Grenoble;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
16/06/2022 01:06;16/06/2022 02:05;10136;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10136;Peti;Iseabal;Iseabal.Peti@customer.com;0627753807;France;Paris;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
13/02/2022 20:02;13/02/2022 21:00;10137;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10137;Nicoline;Caryl;Caryl.Nicoline@customer.com;0733170376;France;Grenoble;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
28/10/2022 06:10;28/10/2022 07:10;10138;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10138;Tengdin;Deirdre;Deirdre.Tengdin@customer.com;0635698339;France;Brest;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
17/09/2022 21:09;17/09/2022 22:05;10139;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10139;Maroney;Shell;Shell.Maroney@customer.com;0684791405;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
15/12/2021 15:12;15/12/2021 16:10;10140;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10140;Drus;Arabel;Arabel.Drus@customer.com;0792610592;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
16/06/2022 04:06;16/06/2022 05:05;10141;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10141;Carvey;Edyth;Edyth.Carvey@customer.com;0761275484;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
22/06/2022 03:06;22/06/2022 04:05;10142;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10142;Leifeste;Mireielle;Mireielle.Leifeste@customer.com;0754674282;France;Grenoble;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
17/10/2021 10:10;17/10/2021 11:10;10143;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10143;Fitzsimmons;Gilligan;Gilligan.Fitzsimmons@customer.com;0658220038;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
16/12/2022 15:12;16/12/2022 16:10;10144;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10144;Abernon;Leontine;Leontine.Abernon@customer.com;0743694144;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
16/12/2021 10:12;16/12/2021 11:10;10145;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10145;Denis;Karena;Karena.Denis@customer.com;0789644914;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
22/09/2022 11:09;22/09/2022 12:05;10146;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10146;Posner;Netty;Netty.Posner@customer.com;0668925622;France;Bordeaux;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
29/04/2022 06:04;29/04/2022 07:00;10147;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10147;Berriman;Kenna;Kenna.Berriman@customer.com;0647628198;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
18/09/2022 00:09;18/09/2022 01:05;10148;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10148;Sholley;Molli;Molli.Sholley@customer.com;0791261987;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
08/12/2021 03:12;08/12/2021 04:10;10149;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10149;Jacqui;Kathy;Kathy.Jacqui@customer.com;0648608725;France;Brest;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
07/09/2022 05:09;07/09/2022 06:05;10150;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10150;Hanshaw;Sean;Sean.Hanshaw@customer.com;0739245145;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
21/09/2022 08:09;21/09/2022 09:05;10151;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10151;Clie;Fayre;Fayre.Clie@customer.com;0766972393;France;Nantes;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
29/10/2021 21:10;29/10/2021 22:10;10152;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10152;Freddi;Millie;Millie.Freddi@customer.com;0608846377;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
07/12/2021 17:12;07/12/2021 18:10;10153;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10153;Huggins;Nadine;Nadine.Huggins@customer.com;0736516570;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
11/03/2022 05:03;11/03/2022 06:00;10154;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10154;Lea;Carlie;Carlie.Lea@customer.com;0650561212;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
20/02/2022 17:02;20/02/2022 18:00;10155;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10155;Obed;Agathe;Agathe.Obed@customer.com;0648838791;France;Rennes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
14/03/2022 17:03;14/03/2022 18:00;10156;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10156;Fleeta;Rosaline;Rosaline.Fleeta@customer.com;0726837084;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
20/03/2022 19:03;20/03/2022 20:00;10157;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10157;Albertine;Philis;Philis.Albertine@customer.com;0601780705;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
16/10/2021 03:10;16/10/2021 04:10;10158;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10158;Girardo;Lauryn;Lauryn.Girardo@customer.com;0717688659;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
03/04/2022 00:04;03/04/2022 01:00;10159;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10159;Linehan;Meriel;Meriel.Linehan@customer.com;0615973814;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
05/01/2022 02:01;05/01/2022 03:00;10160;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10160;Ambrosia;Brana;Brana.Ambrosia@customer.com;0621311855;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
23/10/2022 22:10;23/10/2022 23:10;10161;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10161;Granoff;Audrie;Audrie.Granoff@customer.com;0623118297;France;Brest;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
07/02/2022 11:02;07/02/2022 12:00;10162;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10162;Norrie;Ariela;Ariela.Norrie@customer.com;0612007291;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
25/12/2022 17:12;25/12/2022 18:10;10163;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10163;Havens;Natka;Natka.Havens@customer.com;0698004867;France;Nantes;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
17/04/2022 17:04;17/04/2022 18:00;10164;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10164;Natica;Roberta;Roberta.Natica@customer.com;0629722714;France;Rennes;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
21/07/2022 17:07;21/07/2022 18:05;10165;repair;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10165;Greenwald;Livvyy;Livvyy.Greenwald@customer.com;0623020415;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
10/10/2022 20:10;10/10/2022 21:10;10166;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10166;Forrer;Jenda;Jenda.Forrer@customer.com;0719120834;France;Toulouse;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
11/05/2022 11:05;11/05/2022 12:05;10167;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10167;Bultman;Meriel;Meriel.Bultman@customer.com;0722888220;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
10/04/2022 18:04;10/04/2022 19:00;10168;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10168;Saree;Penelopa;Penelopa.Saree@customer.com;0703735099;France;Grenoble;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
21/05/2022 00:05;21/05/2022 01:05;10169;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10169;Noelyn;Dolli;Dolli.Noelyn@customer.com;0602788071;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
25/07/2022 06:07;25/07/2022 07:05;10170;check;deleted;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10170;Lauraine;Sonni;Sonni.Lauraine@customer.com;0658387302;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
06/04/2022 09:04;06/04/2022 10:00;10171;check;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10171;Gladstone;Clo;Clo.Gladstone@customer.com;0649401706;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 1
30/12/2022 15:12;30/12/2022 16:10;10172;repair;new;undy8444;noizat;louise;louise.noizat@sofrecom.com;0600009900;10172;Pillsbury;Rosanne;Rosanne.Pillsbury@customer.com;0712734233;France;Grenoble;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
